#sentence,gold score,actual score
yal aggravate tf outta me acting lying yal cant tell the difference between a dyke and a man rarely is it that hard to tell the difference,0.0,0.0016209539
if i could just get my line to block germantownbroncos lilleague popwarner broncos usafootball offense lineman,0.0,0.2436141
star trek online has a update to download oh fuming yay,0.0,0.0015955064
newageinsiders chaoticwrestlin daviennelong make sure you tell them how scared you are revenge,0.0,0.001592679
spookyhelder specifically are the cause of it all and they resent being considered the enemy,0.0,0.0015966911
the war is right outside your door rage usatoday,0.0,0.0016005542
the war is right outside your door usatoday,0.0,0.020548157
a guy was raging so hard during a rocket league game when i beat him he started crying and i was laughing so hard lol,0.0,0.39212385
donlemon listening to these politicians is making me so angry im so fucking tired of political speak by career politicians patmccrorync,0.0,0.0016070083
bored rn leave kiksnapchat kik kikme kikmessage boredaf bored snapchatme snapchat snap country countrygirl,0.0,0.42156452
bored rn leave kiksnapchat kik kikme kikmessage boredaf bored snapchatme snapchat country countrygirl,0.0,0.41650885
easyjet hi folks flight is going to be over an hour late departing from inv ezy864 how do we go about getting a refund please boiling,0.0,0.064121164
easyjet hi folks flight is going to be over an hour late departing from inv ezy864 how do we go about getting a refund please,0.0,0.064158514
louiseannexx u fucked my house up ill always hold a grudge,0.0,0.30819806
josefcd904 reddoukun devenluca supersoniclemon he also likes incurring lilys wrath,0.0,0.0015749931
readingfc eflcup remind them twentys plenty revenge,0.0,0.0016025081
readingfc eflcup remind them twentys plenty,0.0,0.0016669799
twojacksdetail bluelivesmtr very rare an officer just shoots without regard they dont want that on their conscience incite inflame,0.0,0.0016355999
twojacksdetail bluelivesmtr very rare an officer just shoots without regard they dont want that on their conscience incite,0.0,0.0016391389
fakingaleto gerard finally made it up the stairs with a little huff his face a little more red than it was before having little legs,0.0,0.04028526
after what just happened in need to smoke burning,0.0,0.0015901793
after what just happened in need to smoke,0.0,0.0016021803
i really wish my road rage wasnt so damn bad lmaooooo,0.0,0.0016155224
lucymellor no idea just exhausted and i was tidying my room and just burst out crying fs,0.0,0.31220606
nahtewilly afp that was neither intelligent definitive or useful shall i name call or would you like to expand on how i have offend you,0.0,0.0016392991
when you think youve got it together for a day then you randomly burst out crying,0.0,0.39208984
you offend me tansorma,0.0,0.0015881527
jamielamieee gerbicapiral dory then i look at you and we burst out laughing,0.0,0.0016106851
wellermonica hi monica i write regularly for ctysmallholding but not on bees never dared try them buzz sting honey,0.0,0.0020483322
wellermonica hi monica i write regularly for ctysmallholding but not on bees never dared try them buzz honey,0.0,0.0031448584
smendler 2 watch out for ppl who have been filled w impotent rage over time they can be led to do just about anything,0.0,0.11491085
i just killed a spider so big it sprayed spider guts on me like a horror movienugh revenge,0.0,0.3610847
sopandeb johnrobertsfox azizansari lets not stereotype all south asians as relentless beat reporters,0.0,0.0015914682
alexphilip2648 its a step up from boiling broccoli tbh,0.0,0.0016227979
rohanconnolly i think your highprofile female colleague would be one in yhat category massexodus,0.0,0.0016267542
rohanconnolly i think your highprofile female colleague would be one in yhat category massexodus bitter,0.0,0.0016235206
ee whats with the 50p a minute charge to 150 insult to injury,0.0,0.26362076
last night the rev dr earl johnson spoke to wake progressive democrats on transforming moral outrage into effective political action,0.0,0.15795845
repealremove the johnson amendment it is a direct affront to the first amendment of the constitution,0.0,0.1810903
i hate little girls got a lot off growing up to do fuming,0.0,0.32958797
i hate little girls got a lot off growing up to do,0.0,0.32963753
used as a pawn in this red womans game for now try not to fret and act as if nothing is amiss this is a royal theladyofglenco,0.0,0.21939665
police atlanta rapper shawty lo killed in fiery car crash,0.0,0.2691585
jamierjn shes all over the political map in her relentless pursuit of power,0.0,0.001595065
no ones gon na chill bc fake outrage is fun or we but space college,0.0,0.0017297957
i almost feel offended that she thinks thats a big deal shes knows ill literally do anything for her or kai,0.0,0.27527675
and to discriminate only generates hatenand when you hate then youre bound to get irate,0.0,0.28737256
weak people revenge strong people forgive intelligent people ignore,0.0,0.15009505
i wan na kill you and destroy you i want you died and i want flint back emo scene anger fuck die hatered,0.0,0.29451063
i wan na kill you and destroy you i want you died and i want flint back emo scene fuck die hatered,0.0,0.2953469
i wan na kill you and destroy you i want you died and i want her back emo scene fuck die hatered,0.0,0.29469043
i wan na kill you and destroy you i want you died and i want her back emo scene anger fuck die hatered,0.0,0.29450333
using multiple combs simultaneously is what i like to call impressive work o ohsnap daaamn,0.0,0.00159969
using multiple combs simultaneously is what i like to call impressive work o snap ohsnap daaamn,0.0,0.001604287
nothing is more relentless than a dog begging for food,0.0,0.0015805084
ok so i got my madden 17 refunded but now i got ta wait a few days for the money and now got ta preorder fifa again,0.0,0.0016289074
deadspin rlblack1rob my guess is hes just a convenient target for misplaced anger what theyre really mad at is how they played,0.0,0.33781856
people that smoke cigarettes irritate my soul,0.0,0.0016053673
favourite quote of the year so far is by ameliameech i swore at a parsnip,0.0,0.002112478
favourite quote of the year so far is by ameliameech i swore at a parsnip raging,0.0,0.0016357955
threat factors in respect to provocation bulb worm bnqo,0.0,0.002704395
scorpio always seek revenge,0.0,0.0015636515
you sting like a bee but youre still my honey,0.0,0.0016457271
if u have time 2 open a snap u have time 2 respond,0.0,0.034634963
this may offend some but i say u never trust a cop of any color but especially not a white 1the evidence is clear the klan has awoke,0.0,0.018796999
joeshennan meanwhile joshuamurraybm and i are getting a 740am train i hope you really really enjoy that hotel shennan fuming,0.0,0.0015956741
joeshennan meanwhile joshuamurraybm and i are getting a 740am train i hope you really really enjoy that hotel shennan,0.0,0.0016257595
forgiveness might make us look weak but the weakest person is the one who holds anger hatred and revenge,0.0,0.23607214
forgiveness might make us look weak but the weakest person is the one who holds anger hatred and,0.0,0.236144
winchestergank if only lol i just wish once he understood the crazy of his rabid fans amp addressed it,0.0,0.18743117
the way availablecar wash their hands of their mistakes is disgraceful left driving round on a tyre that can burst at any moment,0.0,0.0016883072
people will talk words will sting but how you handle that is what differs you from them be like them or change the culturebedifferent,0.0,0.02767655
be quick to listen slow to speak and slow to anger,0.0,0.0017164741
be quick to listen slow to speak and slow to,0.0,0.003859941
yannarell lolgop despite your outrage fatigue dont lose your shine,0.0,0.4217227
police dont wan na be called pigs but they keep actin like emhonestly thats even an insult to pigs,0.0,0.20059896
troubled soul dont loose your heart cause joy and peace he brings and the beauty thats in store outweighs the hurt of lifes sting,0.0,0.34562752
we floated like butterflies now you sting like bees,0.0,0.0015863944
i dont like pineapple i only eat them on pizza they lose the sting when they get cooked,0.0,0.25870335
ok but how are the fast amp furious movies not classified as comedys,0.0,0.0015797801
shonnaludi braaaat resentment,0.0,0.28254145
no offense but the doctor crying tears of joy after realizing he has a family for christmas is cute,0.0,0.31785014
jankhambrams you sound like my husband enistachia he makes hotter and hotter sauce the fiery torment brings him mouthjoy,0.0,0.415624
warning i am a sensitive angry insecure baby today but ugh why do people at large either hate or ignore me bc it is literallythe worst,0.0,0.29287875
karev better not be out or i am seriously done done with greysabc unfair ugh,0.0,0.25178307
a black female leo was shot 8 times and died in philadelphia wheres the outrage black people barackobama sharpton blm thefive,0.0,0.25354475
jessicavalenti nytimes i dont know wasnt punk mostly about white men throwing tantrums,0.0,0.0015885364
oh daaaaaaamn sophiabush getitgirl girlpower anger rawr chicagopd,0.0,0.0015614703
oh daaaaaaamn sophiabush getitgirl girlpower rawr chicagopd,0.0,0.0015863758
im deleting all these social media apps off my phone i might keep snap chat and insta but ill never be on it,0.0,0.41519672
panpiper playing big river outside the bridges in sr1 outrage,0.0,0.0015520081
panpiper playing big river outside the bridges in sr1,0.0,0.07372177
i base when its going to rain here off of brills snap stories,0.0,0.08367534
colinoccupantz jasnabadzak proremain and there was i thinking ukip were a party of angry old men how wrong can you be,0.0,0.0016168375
mattstottwrites for me not so much outrage as ‘ oh using female body to sell something again ’,0.0,0.0016020108
congrats to nicole bb18 fix that nose now bitter petty,0.0,0.0016234685
congrats to nicole bb18 fix that nose now petty,0.0,0.0020653848
i had golden ocean the other day it was lush then i gagged and was sick what a waste of £20 i was fuming emmagould i miss you,0.0,0.17252384
pearsedoherty harrymcgee irishtimes that might sting for a bit lads but youll get over it betterwithsinnfein,0.0,0.0016503166
no offense but to the ppl out there using creams to build your glutescome on go squat and what not,0.0,0.24363664
this is a joke somersetccc fuming,0.0,0.0015779082
this is a joke somersetccc,0.0,0.0016663503
uma1r bilalmahmooduk muslimscientst i do not offend your faith unless 1 persecutes me treat me like a dog disrespect me and even so,0.0,0.039628245
the patriots have the lamest color rush jerseys in the whole nfl madden i hope they wear them tonight,0.0,0.0016422365
no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,0.0,0.24361585
instagram seriously sort your sht out i spent ages writing that caption for you to delete it and not post it fume instagram,0.0,0.07346862
instagram seriously sort your sht out i spent ages writing that caption for you to delete it and not post it instagram,0.0,0.09103052
trump supports reach another level of irritation within me,0.0,0.23657048
people you need to look up the definition of protest what you are doing is not protesting is called vandalism angry stop,0.0,0.0015921835
people you need to look up the definition of protest what you are doing is not protesting is called vandalism stop,0.0,0.0016371962
re politicallycorrect bs what if i am offended by your assumption the usa should change because you are a visitor amp dont like it,0.0,0.25162736
njddanin123 i personally liked relentless …didnt get ourhouse onejersey werealldevilsinside ndoes nothing till a puck drops njdevils,0.0,0.0016516577
whojn ive been having a quad shot every day and can sleep right after its time to detox i get raging migraines without coffee,0.0,0.2780913
thatsshawtylo passed away early this morning in a fast and furious styled car crash as he was leaving an atl strip club thats rough stuff,0.0,0.19418846
inthefade going back to blissful ignorance fury,0.0,0.20453426
inthefade going back to blissful ignorance,0.0,0.0015918221
mariankeyes the pout tips me over the edge i am most definitely agin who the feic bakes with full make up and boots with heels,0.0,0.0016005803
ethan was with someone in the car when he did his revenge on grayson,0.0,0.0016231481
jonfavs don king is an insult to the intelligence of the black community what are these people thinking,0.0,0.19287068
zavierdaniels had to snap going crazy,0.0,0.18560496
got a 20 tip from a drunk uber passenger today i get a 25 parking ticket id blame karma but my dumb ass forgot to pay the meter,0.0,0.019871302
got a 20 tip from a drunk uber passenger today i get a 25 parking ticket id blame karma but my dumb ass forgot to pay the meter rage,0.467,0.0016152281
if i do my homework now i can watch revenge and possibly go out tonightnplays on phone for 2 hours to avoid doing homework,0.0,0.021579081
megmuphet i wasnt meaning to offend you i was saying from personal experience kids got placed into these classes and they take advantage,0.0,0.0016424302
sinice damn lol maybe it is for the best though her brother might still be lookin for revenge,0.0,0.0016136933
redmagpie alifaceache1 joannacaron kcbfd xmattxlawx hes not exactly a rabid tub thumper compared to mcternan now is he,0.0,0.008982331
dear hipster behind me at the game i am finding it very hard to pay attention while you talk about the politics of grapes of wrath shut up,0.0,0.0016157981
jv girls earn the w vs stonington 21 today goals by k waite and s winakor deluciaalexis 1 assist mhseccathletics,0.0,0.0015855897
jv girls earn the w vs stonington 21 today goals by k waite and s winakor deluciaalexis 1 assist mhseccathletics relentless,0.0,0.0015713144
white people irritate me,0.0,0.0015623216
yall bitches be so angry and bitter that must truly suck lol,0.0,0.0016075373
daynutrition sliqnicq nytimes i dont listen to white trash talk about blacks its insult talk about your race living in trailers,0.0,0.18744907
were going to get city in the next round for a revenge,0.0,0.0015886184
me sees incense burner is this for drugs,0.0,0.03780182
daemondave paulkrugman hey stupid that was bad intel to take bin laden out try again with your faux outrage i bet u admire putin right,0.0,0.21261136
robertbrice awesome another nonnative being offended on my behalf we need more of you in the world saidnondnever paternalism,0.0,0.25157514
johnjharwood gwgmj30 its no secret personal dislike of trump amp animosity has always been presentnow magnified with bigotryracism etc,0.0,0.22074841
so then its my turn soon as he says hi i just burst into tears lmaoo i was so overwhelmed,0.0,0.31107712
gielnorian hedonismgaming cmode grimrail made me want to eat angry bees,0.0,0.001593044
and getting offended or furious that a writers style isnt to your taste is ultimately daft i suppose,0.0,0.25166875
when u are strong u offend the weak amp insecure stay strong joshua 169 god internationaldayofpeace actorslife,0.0,0.20310827
o2academybham since when the fuck can you not stand at a concert raging,0.0,0.0016377959
o2academybham since when the fuck can you not stand at a concert,0.0,0.004960643
my irritation level is at an all time high today,0.0,0.23657438
jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,0.0,0.24386092
piggiewhopays lmao i can only imagine the frown across that face of yours hilarity,0.0,0.28746808
adps ezlabor web portal has to be the slowest web app i have ever had the displeasure of using,0.0,0.0045194644
we are raging angry12 bil for 2 pro liarsactors the most useless people in america where is ours for working 100 x harder foxnews,0.0,0.0023172554
datguydark i wouldnt fret theres too many opportunities in life to worry about one not working out,0.0,0.32213455
alour jkramon1313 you should force your neighbours to pay that those people have some nerve outrage victim,0.0,0.3530856
clppng offended the tonys have found a way to leave me out and now yall have too,0.0,0.20875071
heres a tip for everyone stop being offended end quit youredumb liveyourownlife,0.0,0.25161263
heres a tip for everyone stop being offended end offended quit youredumb liveyourownlife,0.0,0.2516045
these na kids are relentless,0.342,0.0015648194
finally uploaded the file i needed to the university servers drop box it took like half an hour and a lot of cursing and anger on my part,0.0,0.048524126
magicandfangs just by getting lost i dont want to see you in my eyes hungary huffed and crossed her arms looking away angrily,0.0,0.31411618
pro tip go back to work when your kid reaches 20 mos old stay home any longer and youll be absolutely miserable with the tantrums,0.0,0.68932426
pro tip go back to work when your kid reaches 20 mos old stay home any longer and youll be absolutely miserable with the,0.0,0.7682886
me and these burns that i pick up off the pitches dont get on at all like sting,0.0,0.001625672
me and these burns that i pick up off the pitches dont get on at all like,0.0,0.0016202759
imagine being bitter when your bias is dating amp sending threats to their partner like why thats nasty and they dont even know you exist,0.0,0.24359654
every dancers dream song snap worldpower,0.0,0.0015962478
every dancers dream song worldpower,0.0,0.001594739
kjwinston11 2 the nword but i think all afram are entitled to it we shouldnt take away from them the insult they have claimed back,0.0,0.2436323
having one of those angry days i will have to stop watching news,0.0,0.0016186703
laureeenwillam cant cope wi her sour face and tiny pout,0.0,0.27707204
karev better not be out or i am seriously done done with greysabc angry unfair ugh,0.0,0.25160483
foxnews poor angry and justly so offer people some hope my god does anyone see this education should not be for the elite,0.0,0.0016028155
howard webb always held up as knowing the answers no red sutton and craigan raging hahaha,0.0,0.0016807783
icq is just making me mad icq angry,0.0,0.25156063
icq is just making me mad icq,0.0,0.251589
ppl like that irritate my soul,0.0,0.0015830752
why is it always me picking up the pieces angry,0.0,0.0015884917
why is it always me picking up the pieces,0.0,0.001627339
ive learned to let go of resentment for people who have hurt me because keeping it is like swallowing poison and expecting them to die,0.0,0.33850405
pride and prejudice is a modern day keeping up with the kardashians howsyourdaybin ive never been so offended in my life,0.0,0.2516701
the outrage over kessels tweet by butthurt usa players is hilarious,0.0,0.0015951451
callumpinner you came in at silly oclock and woke me up thats what happened wasted fuming,0.0,0.0015866477
callumpinner you came in at silly oclock and woke me up thats what happened wasted,0.0,0.0018709917
missblair140 awh tiff youre such a great friend i love you thank you,0.0,0.0016027931
oh man its been so long since ive played madden i am trash anymore,0.0,0.118597284
i only have to wave a fiery cross and we will fkin do this,0.0,0.079630814
thou wilt be as valiant as the wrathful dove or most magnanimous mouse william shakesphere,0.0,0.06180898
swiftshimada sparkles proud little huff still posing mind you,0.0,0.0016474519
no nipples dont offend me lol but its sad to me to see women purposely flauntingsexualizing their own bodies in a very immodest way,0.0,0.6301421
thehill no wonder usa is going to shit with such outrage over a simple analogy,0.0,0.0015872773
fixindk revoltrazor dragons1015 guys dont use that type of language save it for raging,0.0,0.0016584359
remedy0 switch host no bullet rage,0.0,0.0015602987
thurston offers gallen a ‘ peace ’ of his mind north queensland playmaker johnathon thurston insists he holds no grudge against paul g,0.0,0.0016008783
my back is starting to irritate me and its barely 219,0.0,0.0016056765
manchester derby at home revenge,0.0,0.0015616398
manchester derby at home,0.0,0.0015914198
defination of a best friends nna person who opens his mouth just to insult yu d d d,0.0,0.3381491
nothing more entertaining and frightening than a bitter alcoholic trying desperately to get your attention,0.0,0.0016226452
what a fucking muppet jrwild1 fuming stalker,0.0,0.0015789513
what a fucking muppet jrwild1 stalker,0.0,0.0015888121
tedleitner jesseagler you two are ten times more interesting than those particular afternoon goofballs i could say worse umbrage,0.0,0.22811952
tedleitner jesseagler you two are ten times more interesting than those particular afternoon goofballs i could say worse,0.0,0.2281612
some of the casuals tweets that vic has faved are making me gag bitter,0.0,0.0016047228
some of the casuals tweets that vic has faved are making me gag,0.0,0.0015986692
loueezecee i dont know how much more of that bloody pout i can take,0.0,0.49435297
note to self stop laughing at things that offend you its ok to get mad at people n notetoself mad upset,0.0,0.2619066
katherinearabis it ’ s taken for granted while the misogyny in the air is treated as normal — and any angry response to it as pathological,0.0,0.0016523935
smendler 1 watch out for memes amp statements designed to make you feel outrage but that dont give you anything to do about situation,0.0,0.0016089994
do not be angry with god because you do not get what you want for god gives most when you expect least,0.0,0.0016096793
downeysduckling nick fury,0.66,0.2045267
susanwilde oohincensed thecanarysays no kinda offended that you had to ask,0.0,0.2516171
yeah im hot nigga they say im burning uhhhhh,0.0,0.0015886053
jacqueline69 haha she did well today i cant get beyond her pout annoying me im afraid,0.0,0.26171118
yo gurls dm for a tribute snapme dm nudes tribute cumtribute cock cum swallow,0.0,0.0016395319
yo gurls dm for a tribute snapme dm nudes tribute cumtribute cock snap cum swallow,0.0,0.0017743651
norisprosk8r2 maybe dont provoke him in the future if you do not want to run the risk of him punching your board,0.0,0.07455276
diggerforum hes also mostly except for the synthetic testosterone bits male you raging sexist,0.0,0.0015977193
ulsterwillfight vanguardbears looks like a rabid pack of inbreds,0.0,0.18911594
douglasnat one11north i need it today do u know how many fuckin french plaits i had to do this morn with a stroppy 9 yr old rage,0.0,0.0016000215
douglasnat one11north i need it today do u know how many fuckin french plaits i had to do this morn with a stroppy 9 yr old,0.0,0.0016561579
2 biggest fears incurable stds and pregnancyi mean theyre basically the same thing anyway forlife annoying irritation weirdsmells,0.0,0.29483482
2 biggest fears incurable stds and pregnancyi mean theyre basically the same thing anyway forlife annoying weirdsmells,0.0,0.35311612
charlotteriots passion or anger act of violencenif mourning for those who have past away stayhome whyout,0.0,0.4861295
resentment is rlly my shit,0.0,0.2825848
i resent being tired and annoyed that the word wiener is splashed across the news this should be a slamdunk for me,0.0,0.0016194955
paulsherard margarethaynie wow i just realized how much of a sexist pig i am i am truly sorry to anyone i offended,0.0,0.25162268
tonytr3 id say your outrage is the really faux outrage,0.0,0.0015241411
i can already tell this programme is going to infuriate me extremeworld,0.0,0.0015986394
height of irritation when a person makes a hilarious chusssss plz die,0.0,0.31236312
13 hour bus rides make me angry sorry,0.0,0.0015979018
13 hour bus rides make me sorry,0.0,0.0016427282
jelly baby is my favourite insult,0.0,0.243782
she began to squirm beneath hcllbent struggling to get out of his relentless grasp when she realized that the attempt was useless,0.0,0.00210331
loyalladymalfoy lt• change them himself he follows behind with a scowl pinching his lips and takes the sheets to his room so who is •gt,0.0,0.0017935224
forever raging,0.0,0.001560526
rawhidevelvet no offense but isnt it a little late to be getting a radio broadcast degree isnt that going to be over in a decade or 2,0.0,0.15506133
lululemonlime83 wow your right they do need helpso what im getting from the laureliver fandom and bitter comic fandom and,0.0,0.0019233506
broadly you should be criminalized for posting a pic of that brown frown get a pic of some jack or cookies or diesel join up cnnai,0.0,0.2626136
alliex both scrap ll the rage instead,0.0,0.0015793163
the ppl on here defending cops as they continue to kill innocent ppl or ppl who arent innocent but clearly cooperate irritate tf outta me,0.0,0.40007502
living life so relentless,0.0,0.0015636347
you forever straight so fix that frown u good amayyaaag,0.0,0.39421666
smh customers getting angry at me bc i aint got no marlboro lights in the gas hut i called them in 2 hours ago fuck you,0.479,0.04062269
alexismaxwell bitter hahaha just kidding its crazy tho,0.0,0.18561405
a 28 yr old man threw a saucepan of boiling water at a garda amp then hit the garda with the shaft of a brushletterkenny district court,0.0,0.047746867
way towards be prominent if your exasperate is peaked tgmbnquee,0.0,0.024394963
being abroad is causing me to make spontaneous decisions and not worry about things which is good but the type a part of me is fuming,0.083,0.0016071703
thatguydree recklesswonder neither one of yall can see me in this madden,0.0,0.0016374756
summarrose turehndebushra taazmania fxla summar one more insult from you and youre gone idc if youre my dad,0.0,0.23592724
russbully ended up paying 75p for half a tube of smarties dont even get the pleasure of popping the plastic lid off either outrage,0.0,0.0015694518
russbully ended up paying 75p for half a tube of smarties dont even get the pleasure of popping the plastic lid off either,0.0,0.0022560041
everything i see of american police training seems calculated to trample human dignity inflame outrage and escalate confrontations,0.0,0.0015626904
strangerpeace well have a ceremony next time we meet itll involve burning something then possibly booze andor caffeine,0.0,0.14962967
gbbo is such a homely pure piece of tv gold channel 4 will attempt to tart it up mary sue and mel gone its over im out fuming,0.0,0.19435218
gbbo is such a homely pure piece of tv gold channel 4 will attempt to tart it up mary sue and mel gone its over im out,0.0,0.19440313
constantly fucking boiling and its not ok,0.0,0.001589492
mikeburke91 ap i guess its just heartbreaking the ease with which they can kill an innocent man and get away with it indignation,0.0,0.48668084
mikeburke91 ap i guess its just heartbreaking the ease with which they can kill an innocent man and get away with it,0.0,0.48692134
in fact sometimes i dont get furious at people who wrong me but i get furious at myself for being a fool,0.0,0.0019035991
all options are on the table revenge is coming,0.0,0.0015917215
argh a big wasp buzzing between my blinds and my window halp wasp evil buzz,0.0,0.33758116
argh a big wasp buzzing between my blinds and my window halp wasp evil buzz sting,0.0,0.3376004
someone throw a snap dance party for lo rest up big homie,0.0,0.0016397703
if angry bash out your frustration on the pastry gbbo,0.0,0.0016239677
so excited to watch rupaulsdragrace allstars nrupaul revenge,0.0,0.0015827958
and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,0.0,0.33761063
all the young people are so bitter about how the older contestants probably know how to make bakewell tarts gbbo,0.0,0.19844872
why did alex just growl at me,0.0,0.0016092826
magicalmunicorn may i suggest that you have a meal that is made with beans onions amp garlic the day before class,0.0,0.0018953942
magicalmunicorn may i suggest that you have a meal that is made with beans onions amp garlic the day before class revenge,0.0,0.0016102362
takumasgirl i fell and heard a snap hffffhj,0.0,0.22814128
cardschatter now that the bills have a new offense of cordinator do you think its more difficult for the azcardinals to game plan,0.0,0.24364395
will give sleepnumber another chance for customer service todays growl is 15 minutes on hold overall bed service very unimpressive,0.0,0.27791798
i sit at home so damn much that everything is starting to irritate me i need to get out the house by myself,0.0,0.0017038975
at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,0.0,0.16054438
jakemartin74 oh and i play it capo 2nd fret in a g position rs,0.0,0.0018619504
i told myself i wouldnt talk about this but i need to bring it up im slightly bitter about the tøp cover of cancer,0.0,0.5446378
michelle who did nothing is hating on nicoles game hahaha bitter bb18,0.0,0.0016086493
michelle who did nothing is hating on nicoles game hahaha bb18,0.0,0.0016045962
i asked jared to marry me and he said no offended,0.0,0.25158802
i asked jared to marry me and he said no,0.292,0.0015925504
its thirstythursday which means its time to rage get ready for tonight with personal hydration book now 3059124937 itslit miami,0.0,0.0016193129
cassidyyy0 literally nicole already had her chance and she played shitty both seasons bitter,0.0,0.329942
cassidyyy0 literally nicole already had her chance and she played shitty both seasons,0.0,0.4068941
johnmerro1 liberobility still bitter about last night lads,0.0,0.0016790237
dominosuk worst thing is i have confimation from them angry,0.0,0.0030218158
dominosuk worst thing is i have confimation from them,0.0,0.059450656
garthjennings loved sing tiff but 1 q there is 1 japanese line but obviously spoken by non japanese no way to find japanese for 1 line,0.0,0.03912483
memorieholiday angryorchard about 2 wks agoplaying pokemon and not paying attention placed my elbow on a rail 3 inches from 4 no sting,0.0,0.20981598
btuk broadband is shocking regretting signing up now angry shouldofgonewithvirgin,0.0,0.34557188
btuk broadband is shocking regretting signing up now shouldofgonewithvirgin,0.0,0.34559438
bickleymarotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerningoh wait no,0.0,0.24407324
itgoeszaysway ok but his identity was revealed and hes black so educate yourself and dont insult people when they state facts lol,0.0,0.19464971
everton not playing and fume on here have day off,0.0,0.04278829
americanair i am irate at you checkin system i have tried to checkin all day and it wouldnt let me do it because i had no seat assigned,0.0,0.0016729515
justinrow10 madden is the reason why controllers are snapped,0.0,0.0015911739
tokyosexpolice can i get away of this wrath by reading manga instead of watching overdone anime,0.0,0.0019060988
leepg nnlike a rabid dog i pulled out the backs of my cupboards looking for a bakewellfound a french fancie amp a mini batternburg winner,0.0,0.19047605
yoshionochin can you please not have canadian players play us players that lag is atrocious fixthisgame trash sfvrefund rage,0.0,0.12735738
marcus rojo is the worst player i have ever seen useless toasting burning bastard,0.0,0.18460803
elitheprophet chrismellini this is an automatic l for me but ima keep trying fam thewengerway,0.0,0.0016264617
elitheprophet chrismellini this is an automatic l for me but ima keep trying fam relentless thewengerway,0.0,0.00161466
majesticmata didnt even realise you used that insult it was that shit mate,0.0,0.24362071
happyandbashful flirt simper pout repeat yuck,0.0,0.16024193
this anger inside i turned to fuel i burned and watched myself spin down like inferno types,0.0,0.0016109515
humbleteej courtneehendrix even if he says nothing hell still piss some people off hes got ta decide who he wants to make angry,0.0,0.351628
someone kik me montanashay n kikme,0.0,0.0016006548
someone kik me montanashay nkikme snap,0.0,0.0015986282
travelanswerman b assured there is plenty of salt 2 keep that fire burning brightly stay happy n life by keeping plenty salty… …,0.0,0.0018345397
pedimghhms3 sickle cell if right pt background or could be jia or an allergic reaction to a bite eg bee sting among others,0.0,0.0016056094
amymarsdenwtf im as pure as the driven snow after its been pissed on by multiple rabid dogs,0.0,0.19025485
the side effects of fighting and disrespect comes ignoring the person and show you dontcare at all sweet revenge,0.0,0.0016037561
the side effects of fighting and disrespect comes ignoring the person and show you dontcare at all sweet,0.0,0.0018909965
another l on the board we just can not match up on paper with these teams at the moment and its showing on the field onto denver,0.0,0.0016094297
another l on the board we just can not match up on paper with these teams at the moment and its showing on the field onto denver revenge,0.0,0.0015863422
beyoncé resentment gets me in my feelings every time,0.0,0.28260604
dear tfl please tell your bus drivers if obstruction on their side dont just pull out to oncoming traffic causing vehs to swerve fuming,0.0,0.0017003659
jbanks88 offense cant score 3 redzone trips no points n lbs cant pull flags n i missed a flag that lead to a td dat took da league,0.0,0.24374111
unwomen justintrudeau canadianpm trudeau endulging on outrage culture once again preaching issues ad hominembut never quanitfying them,0.0,0.0016369876
get to the gym and discover i forgot to put my gym shoes back in my bad rage wwhhyyy,0.0,0.21260342
get to the gym and discover i forgot to put my gym shoes back in my bad wwhhyyy,0.0,0.21263456
omg someone asked them to sit and they reluctantly moved with a huff biiitttccchhhhhh,0.0,0.00658891
how can you hold a grudge for over a year i can barely hold one for a few minutes,0.0,0.0016323384
says who are you to compared me with the others im just human lit fire burning,0.0,0.0015891176
says who are you to compared me with the others im just human lit fire,0.0,0.0015920643
bell bellsupport cancelling home fibe internet and tv this afternoon as soon as i can arrange alternate internet 22 angry fedup,0.0,0.0015850905
bell bellsupport cancelling home fibe internet and tv this afternoon as soon as i can arrange alternate internet 22 fedup,0.0,0.0016207956
katrinadougan ive went roght in the huff deleted the episode out of anger n everything regret it now,0.0,0.33111185
my dogs making the most ridiculous sounds right now its like a high pitched gargley growl,0.0,0.0016150754
time wounds all heelsnndrunkjesus rt lol wisdom quote comedy self revenge grudge hate time funny politics trump potus2016,0.0,0.32962084
i dont ever know how to change the vibe once its ruined is that considered holding a grudge,0.0,0.37240902
whisper i can not frown,0.0,0.19398949
chick told me i look like childish gambino insult or compliment,0.0,0.24360594
boys dm me pictures of your cocks the best one will get uploaded cumtribute dm snap snapchat snapme nudes dickpic cocktribute,0.0,0.0017336514
boys dm me pictures of your cocks the best one will get uploaded cumtribute dm snapchat snapme nudes dickpic cocktribute,0.0,0.0017549638
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right,0.0,0.02250606
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right pout,0.271,0.07420504
rvagamebreak gahsbasketball gajagsfootball ngo jags i think we have a good shot of beating deep run tomorrow revenge,0.0,0.30136672
