#sentence,gold score,actual score
crying because msleamicheles snapchat is bringing on some serious glee feels,0.0,0.0035000034
your future is bright remember,0.0,0.0032487474
no doubt smiling the best medicine,0.0,0.0042654835
always hurting somewhere always tired when are you lively,0.0,0.0042424127
some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still i hope karma knocks,0.0,0.0032877661
your attitude toward your struggles is equally as important as your actions to work through them optimism,0.0,0.38380614
your attitude toward your struggles is equally as important as your actions to work through them,0.0,0.47646597
moment of levity n charlotte dude on rollerblades goes skating through protesters better if he was wearing short shorts amp blowing a whistle,0.0,0.0032233037
most of profitable fx money manager clients dont mind with high profit share we take since they are very happy with the returns they make,0.0,0.00333016
vbadawey every day we need to choose hope over fear and diversity over division justin missed optimism change sunniness love,0.0,0.0032023825
msdhoni dhoni bcoz of is calmness nd match winning finishers nd a proud miltirian dadhusband nd wonderful humanbeing nd his smile,0.0,0.0031800307
msdhoni dhoni bcoz of is calmness nd match winning finishers nd a proud miltirian dadhusband nd wonderful humanbeing nd his,0.0,0.0032328926
piersgough on thoroughly lively and imaginative developers— “ sager have always challenged us to do better and do better ” islingtonsq,0.0,0.0032525212
sophtulig i personally prefer being happy,0.0,0.003198322
finally have all my braces on and i cant stop smiling,0.0,0.0031661727
outlanderhome if not filming tobiasmenzies smile please,0.0,0.003202524
beastfiretimdog same with gaming sites leaned ps2 during its heyday leaned 360 most of last gen this gen started vitriolic mostly by,0.0,0.0033192448
its hard to not cheer for team north america since us got taken out,0.0,0.031413212
i wan na go to blithe and read w the goats,0.0,0.0032169856
urclassless i think that yawning actor died of a drug overdose glee,0.0,0.0065874457
urclassless i think that yawning actor died of a drug overdose,0.0,0.39529303
i want my highlight to be so bright that if i ever get lost and someone is looking for me in the dark theyll find me,0.0,0.3629518
if you want others to be happy practice compassion if you want to be happy practice compassion dalai lama,0.0,0.0034096278
menglishmusic thank you for the most fantastic evening it was a brilliant show you are a truly sparkling talent night over too quickly,0.0,0.0033230223
a lot of positives tonight a clean sheet payet got some free kick practice zaza looked lively and made a lot of good runs,0.188,0.0032995604
look at us smiling in the photograph you can see the secrets behind the fake smiles ω ©facta fact of life,0.0,0.0032528006
impractical jokerspractically genius bqquinn good4thesoul impracticaljokers bingewatching,0.0,0.0042064153
impractical jokerspractically genius bqquinn laughter good4thesoul impracticaljokers bingewatching,0.0,0.0031538047
ilofitt is laughter happiness spiritual mental physical pizza just kidding about the pizza work hard in all facets for a fitlife,0.0,0.0032053888
somongmgmt we need 2 bust up the elites in dc we need jobs 4 all we need to clean up the blithe in inner cities rebuild housingcont2,0.0,0.10569644
pixelmonsteryt teamge0 izedeptic ztumtum crimtidetv ltgrandslam slinkercorn bahahahaha dean looks hilarious and damn i got fat,0.0,0.003258627
accept the challenges so that you can literally even feel the exhilaration of victory george s patton,0.0,0.0031892247
sowerash007 great to hear if theres one thing that makes you feel more like yourself its some hearty chicken noodle soup right,0.0,0.0032301694
woah that overtime was exhilarating out of my seat and the hands on mackinnon wow wch2016,0.0,0.0032139756
the irony and hilarity of making taylor lautner super cold all the time is not lost on me god i missed this show screamqueens,0.0,0.006347973
bet pawpaw is having a good time rejoicing up in heaven for his first birthday there,0.0,0.0032006614
watching the ny phil webcast something missing reminds me of a blithe journeys end i once saw on bway might just be the gershwin,0.0,0.0047159754
this night is sparkling dont you let it gonim wonder strucknblushing on the way home,0.0,0.082566
please stop your merriment it is very annoying,0.0,0.0031641684
if you love singing but dont have time for a weekly choir come down to kwoir at theartworksuk tomorrow choir musiclondon,0.0,0.003275793
if you love singing but dont have time for a weekly choir come down to kwoir at theartworksuk tomorrow choir glee musiclondon,0.0,0.003169272
be happy not because everything is good but because you can see the good side of everything,0.0,0.0032266676
be happy not because everything is good but because you can see the good side of everything optimism,0.0,0.0030892678
crossfit houstonla homefolks as for spry proprieties regimes ajafue,0.0,0.0031409338
i understand nowif its not pleasing to the earthen it aint what you want im so so tired,0.0,0.02463166
that was a lovely story to actually see ruth and hubby who won the cashcow sunriseon7it was so funny when she left the phone happy,0.0,0.0032523759
inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about vawyzad,0.0,0.14812407
you know its beauty when the smile is her best curve,0.0,0.006775506
boys of fall makes me miss cheering on friday nights much sooooo bad bulldogslways,0.0,0.0032355078
babylonian i convinced my mom to watch it killgrave gave her literal nightmares but watched last episode four times smile,0.0,0.0032318644
babylonian i convinced my mom to watch it killgrave gave her literal nightmares but watched last episode four times,0.0,0.0032845847
bratzhead happy birthday to the most beautiful cheerful sister ever llnp,0.0,0.003241837
jaredwyand trump wasnt laughing anyway his expression never changed he was smiling because it was a moment of levity nothing racist,0.0,0.003388185
soboleskih okay this is hilarious,0.0,0.0032095648
homoaesthetics yesyesyes like jd is the closest cahracter that is similar to blaine the optimism and ability to crack tough characters,0.0,0.0041476563
dayveesutton big thank you for liking my little pumpkin shes the smallest of my 4 but is very playful amp wakes me up most mornings,0.0,0.0041990243
at the end of the day you got ta be happy for you,0.0,0.0032336898
why would enrique sub off busquet hilarious,0.0,0.0031738915
why would enrique sub off busquet,0.0,0.0031875484
vincent looking super lively boy hattrick perhaps lol,0.0,0.0031798817
nickofferman amp meganomullally s summerof69 show was raw sexuality and pure mirth thanks for the belly laughs and butt sex japes,0.0,0.0033428334
marcorubio mentions his high schoolaged daughters should be a joyous occasion when they go to college not bring fear trepidation,0.0,0.0031360462
my ukulele bag has fallen apart welll at least my life hasnt yet,0.0,0.0042168237
my ukulele bag has fallen apart welll at least my life hasnt yet optimism,0.0,0.0031007603
everyday i wake up a different spursofficial player signs a contract extension love it future is coys,0.0,0.0032161884
everyday i wake up a different spursofficial player signs a contract extension love it future is bright coys,0.0,0.0032430403
i swear people dont wan na see me happy like they will try to do anything to fuck up what i got going,0.0,0.0032243133
meogysdailyvocabenhancment elation quality or state of being elated feeling or state of great joy or pride,0.0,0.0031254478
accept the challenges so that you can feel the exhilaration of victory george s patton quote yeg,0.0,0.0051789396
accept the challenges so that you can feel the exhilaration of victory george s pattonnquote motivation entrepreneur,0.0,0.0031978227
crazace76 it looks cool and animated well for pixel art,0.0,0.003261719
tomorrow is the first day of falland im elated,0.0,0.0031217933
appreciate what you have amp enjoy your life nuse your smile to help others use theirs,0.0,0.013607655
shawnstockman this would be hilarious if it werent so frighteningly on point its gone from a few bad apples to a national disgrace,0.0,0.51670146
i feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me,0.0,0.0032310672
jmrescue not brilliant lol hoping seeing my horse tomorrow will cheer me up equestrianhour,0.0,0.0032119043
happy birthday shorty stay fine stay breezy stay wavy daviistuart,0.0,0.0032711513
philrosenthal perhaps ive missed it are you doing another season of ihwphnyou are so joyous and gleeful at the the prospect of eating,0.0,0.0031988658
having a blast playing games and hearing testimonies at pastor jeremys house fellowship food praise gospel coffey1617,0.0,0.0031742342
having a blast playing games and hearing testimonies at pastor jeremys house fellowship food laughter praise gospel coffey1617,0.0,0.0031537525
you got some dick recently right youre happy youre not sick and youre smiling life is good,0.0,0.0032053925
ive learnt that a smile and good morning goes a long way and saying thankyou goes even further quote retweet inspire,0.0,0.0063386746
better mood today bring me teasing flirting xdressers laughter and roleplayers also confessions and secrets underdeskloser,0.0,0.0031954981
beingbrilliant johnmurrays youre welcome its genuinely made me give my head a wobble and realise whats important in life,0.0,0.004502956
mywrldsbl i can be your wolf if you want hihi,0.0,0.0032219253
mywrldsbl i can be your wolf if you want hihi breezy,0.0,0.0032125972
peoplelikemebecause of my razor wit amp sparkling personality,0.0,0.0032190606
it take so little to make a childs life joyful why do we work so hard to make their lives hell middleeasteye peace,0.0,0.0032406598
after soul searching id like to announce that ive chosen chrissyteigen amp nicolerichie to be my adopted sisters due to their hilarity,0.0,0.0032540783
i animated a little thing i might post it tomorrow since itll be a good thursday nice,0.0,0.0031782128
killerinasuit now getting banned but will still lurk in corners and underneath the bed and sofa much to eyepatchs delight why is she,0.0,0.13105208
erinandrews i you on dwts you make my night every show hilarious,0.0,0.0032396987
erinandrews i you on dwts you make my night every show,0.0,0.003270734
latest on new optimism on keeping raiders in oakland live right now on kcbsnews nfl meets here wlott amp schaaf to talk new stadium,0.0,0.056916345
epicurus the man least dependent upon the morrow goes to meet the morrow most cheerfully,0.0,0.013898931
everyone hates twice and i kinda did too but they got bops im bumping rn to cheer up,0.0,0.003334362
the bits that were cooked actual tasted no ok the cooked and raw bits tasted awful 55 hilarity 15 taste 05 safe to ingest,0.0,0.0041690134
gothictana im a delight,0.0,0.0030843355
get there deviant differently enigmatic bellboy in passage to correct thy ring up jaunty iwldpe,0.0,0.08119923
nadyaginsburg thankyou for unfailingly bringing so much joy into my life you incredibly talented maker of mirth,0.0,0.0031670444
try to find the good in the negative the negative can turn out to be goodnanxietyrelief optimism openminded,0.0,0.0031590126
pregame nerves have settled in il be cheering from home guys aflcatsswans proudlysydney goswans sydneyswans swanssupport,0.0,0.0032264628
big thanks to brad pitt whos trashy ways brought a modicum of levity to an otherwise lame week of political,0.0,0.012720849
winlose or draw vs lfc all football fans will rejoice as west ham amp chelsea fans beat the shit out of each other in a council house coys,0.0,0.0032552592
i envy ice at least if you give it warmth it melts taylorlautner twilight quote,0.0,0.19875157
i envy ice at least if you give it warmth it melts taylorlautner twilight hilarious quote,0.0,0.00328549
literally dying amp living at the same time as i catch up on adrianver s twitter if you arent following him your life is basic hilarity,0.0,0.004268434
literally dying amp living at the same time as i catch up on adrianver s twitter if you arent following him your life is basic,0.0,0.003257919
her charm is liveliness but this is also her weakness,0.0,0.14032386
want darren to open the video so he can appreciate my hilarity,0.0,0.0031828023
okay deepbreathes we can do this sydneyswans cheer cheer amp see you on the other side peeps aflcatsswans proudlysydney,0.0,0.0032703541
come to the bullskitcomedy fundraiser this fri at 8pm thescottblock because pie face hilarity,0.0,0.012168277
come to the bullskitcomedy fundraiser this fri at 8pm thescottblock because pie face,0.0,0.0056585856
faultlessfacade ltshe really said in response to what she perceived as a forced jovial tone with that she slid out of the jeep and ontogt,0.0,0.0032651387
and thus begins my 2 week holiday nholiday cheering ghastinoir rest,0.0,0.0037167221
and thus begins my 2 week holiday n holiday ghastinoir rest,0.0,0.2938513
brigetjonesbabys brigetjonesbaby was the best film hilarious so good so funny,0.0,0.0032711513
tnewhouse13 as granny would say i dont know how to chirp,0.0,0.0031955354
mon celtic give us something to cheer place is empty soaked amp its my wee nephews birthday ffs started well now dropped off,0.0,0.004105214
girlandlurchers yep peeps on here always out to cheer others up im fine drooling at gbbo x,0.0,0.0032145232
enews breezy deserve it,0.0,0.0032093525
simmyhanley schrise also a delight,0.0,0.0030831024
simmyhanley schrise also a,0.0,0.003168095
that was nearly aesthetically pleasing enough lol i need to do this on ps and not my phone,0.0,0.0033029206
someonesanidiot sean10lynagh due to hearty lawsuit nascar will raise beer prices 007 to accommodate for losses,0.0,0.003271196
veryeloise your gunna make me cry i need a glee day,0.0,0.0031352974
is it bad that kurt is literally me glee,0.0,0.003113702
is it bad that kurt is literally me,0.0,0.0031809881
whatever you decide to do make sure it makes you happy,0.0,0.0032002144
whatever you decide to do make sure it makes you,0.0,0.0032637827
lea doing a mini set tour of glee my heart just cried tears of happiness and sadness,0.0,0.67217726
light shining thru a clear sparkling stream of piss is a sight women will never know ofalso tells tht system ure system is healthy,0.0,0.0034815557
treat joy and laughter as a form of worship and spiritual warfare live victory worship,0.0,0.0032673664
treat joy and laughter as a form of worship and spiritual warfare laughter live victory worship,0.0,0.0031714477
embitteredicon sam grins against steves lips murmuring his words with a playful tone you want the shirt off i sure i could accommodate,0.0,0.003230136
peoplelikemebecause people are using this hashtag to brag about themselves im not interested in pleasing others but in pleasing god,0.0,0.003241472
the boys rejoice as badger corner has been reclaimed for our first social of the year cluboftheyear,0.0,0.0035763197
ari looks hilarious oh my g d this is too much,0.0,0.0032552965
the people that call in to pov on kx4 make my night hilarious,0.0,0.0032429881
the people that call in to pov on kx4 make my night,0.0,0.0036559813
hilarity ensues,0.0,0.0033635758
5 person of renown cheerful expectation solutionspleasure principle back hsnhzmjsc,0.0,0.0031556748
beings in my physical reality are my reflection so me being always joyful extends to their lives,0.0,0.0033602007
xgames looks exhilarating looking forward to seeing,0.0,0.0031777099
like i said theres plenty of cheddar in the cheese to go around for everyone,0.0,0.0032375678
like i said theres plenty of cheddar in the cheese to go around for everyone smile,0.0,0.0031818263
howling with laughter at “ well done bezza ” bakeoff gbbo,0.0,0.003167469
yapyip an uncertainty halsey teases her lips curving into a jovial smirk,0.0,0.0039348565
scottlocker220 thank you for that the notification came in the nick of time to cheer me up have to retweet,0.0,0.00835073
715d1ni bought the steam port of vice city and to my delight billie jean is on the soundtrack,0.0,0.003397543
never make a decision when you are angry gtlt and never make a promis when you are happy,0.0,0.0032174326
glacierqxeen nnwhoo welcome he greeted cheerfully,0.0,0.0031328388
thenthapple haha i like the optimism cause im the same but it doesnt make this situation any less mind boggling,0.0,0.0032476708
mrstarax plategotate yes i am rejoicing,0.0,0.0030695386
sometimes i get to sit back and be proud of myself for pleasing him so well,0.0,0.003467165
djmusicologist disneys 1994 animated musical film thelionking was influenced by williamshakespeares hamlet songs by eltonjohn,0.0,0.003236603
jackhoward the christmas episode genuinely had me in tears of laughter,0.0,0.0031423196
i made a squirrel friend today i gave him the core of the plum i was eating he seemed very happy,0.0,0.0031889044
julwhite chirp chirp,0.0,0.0031197183
kaijinboyfriend while being animated much more recently technologywise which makes for a very nice combinationlook,0.0,0.003199052
indermethil true we were rejoicing the fact that we signed a quality young cb but we need one more at least marcbartra mebbe p,0.0,0.01722791
prinybaby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend love you lots chapter22 bdaygirl love,0.0,0.0032765754
prinybaby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend love you lots chapter22 bdaygirl happy love,0.0,0.0032518879
carras16 still bright,0.0,0.0033823922
accept the challenges so that you can feel the exhilaration of victory nnmbmclisse,0.0,0.003154453
sanatana lopez is definitely me glee,0.0,0.003116455
sanatana lopez is definitely me,0.0,0.0031967275
maybe the entire russian team will test positive for meldonium and the north americans will get to replace them optimism,0.0,0.0030951686
maybe the entire russian team will test positive for meldonium and the north americans will get to replace them,0.0,0.003496047
cool to see when smart cowboystwitter folks chirp the same stuff you did during your review this is why i joined,0.0,0.0032338314
try to find the good in the negative the negative can turn out to be goodn anxietyrelief openminded,0.0,0.0047317594
andiymouse jordanabrown f1ghtcamp im sure hell do just fine he can always change to beer or cheer squad,0.0,0.5966513
how do adults remain jovial amidst all the bad news,0.0,0.006367594
ill find myself smiling and even laughing at jokes that i dont even think are particularly funny and i know its because you love them,0.0,0.0032709055
just caught up with richardegrants wonderful new series on ealingcomedies infectious delight in every interview and film clip,0.0,0.003196288
so i survived spintrying to get down the stairs was hilarious tho jellylegs,0.0,0.003291864
will be a lively evening at ot that one,0.0,0.0032025576
bridesmaid dresses having carnal delight in addition to separates rfpbax,0.0,0.0031649955
wuffinarts c you have my most heartfelt condolences im glad it passed with levity and love in its heart,0.0,0.51435363
root canal therapy has had a bad reputation in the past but new technology has allowed more comfortable procedures dental,0.0,0.24375844
root canal therapy has had a bad reputation in the past but new technology has allowed more comfortable procedures smile dental,0.0,0.14505002
well that draw is lively eflcup,0.0,0.003186196
laughter is such a powerful thing and everybody deserves to laugh if u like shitty romcoms and get a giggle outta planet uranus power to u,0.0,0.0035479106
i got so much fans on here yall and vixx keep me smiling,0.0,0.0031802393
lethalweapon a suicidal vet with ptsd so fucking funny let the hilarity begin,0.0,0.0033092797
xmaseveevil1 msm is rejoicing that theyve fooled us with these body doubles for so long amp now her death is a secret just like hawkings,0.0,0.0032169335
i dont fuck with people who dont smile back at me in corridors,0.0,0.003178928
lakeline i still find you pleasing,0.0,0.003191825
we have all been there and wished we didnt 25 hilarious autocorrect fails,0.0,0.003452655
dehydrated exhausted stressed but still blessed,0.0,0.31044924
dehydrated exhausted stressed but still blessed optimism,0.0,0.00785308
will whu be old bill free by the time the game with chelsea comes around nthat will be lively to say the leastnafc,0.0,0.00323667
when u havent learned to swim but you keep working out so youre denser and less buoyant but swimming is scary but also u cant swim,0.0,0.06620182
semores lets get this mirth saw keepthetradition,0.0,0.0031761974
senpaivanilla this would be the height of hilarity were it not for the fact that the adult swan is highly likely to attack,0.0,0.0032627545
nhlstorenyc teamnawch nhlnycsweepstakes having fun watching team north america and cheering team canada,0.0,0.003175214
sports top seed johnson chases double delight at tour championship,0.0,0.0031547137
this meth documentary is exhilarating,0.0,0.014743112
you head north and arrive at a breezy cave it smells sweet you glance at your watch youre running 15 minutes late,0.0,0.0032696538
elevenseggos el he turned around to her smiling before hugging her gently,0.0,0.0032553114
selbsie yapyap once upon a time i was an avid fanfiction patron during my kpop heyday,0.0,0.003269028
to tell the truth and make someone cry is better than to tell a lie and make someone smile truth lie cry offalonehugots,0.0,0.0032963715
to tell the truth and make someone cry is better than to tell a lie and make someone smile truth lie cry smile offalonehugots,0.0,0.0032586716
being happy means letting go of the clinging and attachment to things in your life wednesdaywisdom life,0.0,0.0038515963
with a very tired body and mind and sparkling teeth i say to all my followers good night and if there is an apocalypse good luck aspie,0.0,0.078073874
i refuse to be a chirp chirp girl,0.0,0.0031936094
it was very hard to stifle my laughter after i overheard this comment it really is amazing in the worst ways,0.0,0.003230881
while i was walking a little boy in a red shirt56 years of age shouting from a distance of 3 meters in a jovial manner saying,0.0,0.0033131726
asked one thing from our guys tonight and got it happy proud disappointed that is football timetoclimbthetable,0.0,0.0032839812
at the point today where if someone says something remotely kind to me a waterfall will burst out of my eyes,0.0,0.003235042
corningfootball its game day t minus 1430 relentless,0.0,0.0031806491
this game has pissed me off more than any other game this year my blood is boiling time to turn it off stlcards,0.0,0.004197065
spamvicious ive just found out its candice and not candace she can pout all she likes for me,0.0,0.015961964
moocowward mrsajhargreaves melly77 garybarlow if he cant come to my muma 60th after 25k tweets then why should i soreloser,0.0,0.003281895
moocowward mrsajhargreaves melly77 garybarlow if he cant come to my muma 60th after 25k tweets then why should i bitter soreloser,0.0,0.0034140758
wan na go home and focus up on this game dont wan na rage at all,0.271,0.003217902
virginmedia ive been disconnected whilst on holiday but i dont move house until the 1st october furious,0.0,0.05367639
virginmedia ive been disconnected whilst on holiday but i dont move house until the 1st october,0.0,0.5406222
i wan na see you smile i dont wan na see you make a frown,0.0,0.4612314
shaecaitlin ur road rage gives me anxiety,0.0,0.0031251423
emilsonwheels im furious,0.0,0.003096871
etherealmystic she was winning this war that had been raging on inside of his mind the desire and love all rolling into something he,0.0,0.0034540035
they gon na give this kkk police bitch the minimum sentencejust wattch angry,0.0,0.004314333
they gon na give this kkk police bitch the minimum sentencejust wattch,0.0,0.0052289106
i just got murdered in madden,0.0,0.0031834096
my nephew sees that i have a frown on my face and he tells me youre beautiful,0.0,0.56852764
cutefunnyanimal luvcaps19 my sisters dog does this i think its because she knows itll provoke a reaction,0.0,0.0032058544
new madden 16 video was gon na be up but xbox is being an ahole and not going through struggles,0.0,0.27288118
the animosity toward hillary comes from conspiracy theories and perception the animosity toward trump is based on what he says and does,0.0,0.0032955185
yay bmth canceled melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm sad angry,0.0,0.5410264
yay bmth canceled melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm sad,0.0,0.6587362
i watch amyah throw temper tantrums when she gets mad at something and im just like damnit that is me and i cant do nothing but laugh,0.0,0.0032430105
crystaldiamondo impossible to say we can only hope that i don ’ t unwittingly trigger her ferocious side again hell hath no fury,0.0,0.003184747
sportingtommo asfcofficial no doubt we are going to struggle this year but moments like that from payet take the sting out of it,0.0,0.0040181503
autocorrect changes em to me which i resent greatly,0.0,0.13262731
candice on great british bake off with that pout does my head in,0.0,0.49501342
point scorning and fury at labor does nothing to address long term detention and the need to resettle asylumseekers from manus and nauru,0.0,0.0032418817
huge congratulations to nicole winning big brother 18 bbnicole bb18 sorry not sorry bitter bbmichelle,0.0,0.0032473616
huge congratulations to nicole winning big brother 18 bbnicole bb18 sorry not sorry bbmichelle,0.0,0.0032623895
fast and furious 6 this monday 10 pm on mbc 2,0.0,0.0032464191
not sorry for that burst of anti allo spam fuck any messaging app launching in 2016 without encryption on by default,0.0,0.003202092
so im not being shady but one of jongdaes ex rumoured girlfriends is going on wgm im not saying im over joyed but im over joyed bitter,0.0,0.0032068677
so im not being shady but one of jongdaes ex rumoured girlfriends is going on wgm im not saying im over joyed but im over joyed,0.0,0.0032629631
at work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,0.0,0.0032313205
when you want to say something so bad but cant furious,0.0,0.003152378
thereval please tell us why protesting injustice requires burning beating and looting terrible optics toussaintromain is true leader,0.0,0.0031487308
xboxmad robotbrush ballmer will be furious another delivery lost,0.0,0.573537
stop tracking back you fucking potato faced cunt errrr infuriating angry rooney mufc,0.0,0.0032357424
stop tracking back you fucking potato faced cunt errrr infuriating rooney mufc,0.0,0.003358174
thebarmyarmy looking forward to div 2 next year andybarmyarmy revenge leictershireaway therey,0.0,0.0031993762
thebarmyarmy looking forward to div 2 next year andybarmyarmy leictershireaway therey,0.0,0.0032517314
agirlhasnoname mdlmurray shot by black police woman typical looney toon thinkinghillary divide anger chaos,0.0,0.003138017
cant believe virginmedia are putting their prices up they already know im struggling to pay my bill amp wont change my package,0.0,0.03666221
cant believe virginmedia are putting their prices up they already know im struggling to pay my bill amp wont change my package raging,0.0,0.0032421313
yal aggravate tf outta me acting lying yal cant tell the difference between a dyke and a man rarely is it that hard to tell the difference,0.0,0.0032419078
if i could just get my line to block germantownbroncos lilleague popwarner broncos usafootball offense lineman,0.0,0.0032282136
star trek online has a update to download oh fuming yay,0.0,0.003191013
newageinsiders chaoticwrestlin daviennelong make sure you tell them how scared you are revenge,0.0,0.003185358
spookyhelder specifically are the cause of it all and they resent being considered the enemy,0.0,0.0031933822
the war is right outside your door rage usatoday,0.0,0.0032011084
the war is right outside your door usatoday,0.0,0.041096315
a guy was raging so hard during a rocket league game when i beat him he started crying and i was laughing so hard lol,0.0,0.0032476522
donlemon listening to these politicians is making me so angry im so fucking tired of political speak by career politicians patmccrorync,0.0,0.0032140166
bored rn leave kiksnapchat kik kikme kikmessage boredaf bored snapchatme snapchat snap country countrygirl,0.0,0.515129
bored rn leave kiksnapchat kik kikme kikmessage boredaf bored snapchatme snapchat country countrygirl,0.0,0.5050177
easyjet hi folks flight is going to be over an hour late departing from inv ezy864 how do we go about getting a refund please boiling,0.0,0.0032423325
easyjet hi folks flight is going to be over an hour late departing from inv ezy864 how do we go about getting a refund please,0.0,0.0033170357
louiseannexx u fucked my house up ill always hold a grudge,0.0,0.0032099746
josefcd904 reddoukun devenluca supersoniclemon he also likes incurring lilys wrath,0.0,0.0031499863
readingfc eflcup remind them twentys plenty revenge,0.0,0.0032050163
readingfc eflcup remind them twentys plenty,0.0,0.0033339597
twojacksdetail bluelivesmtr very rare an officer just shoots without regard they dont want that on their conscience incite inflame,0.0,0.0032711998
twojacksdetail bluelivesmtr very rare an officer just shoots without regard they dont want that on their conscience incite,0.0,0.0032782778
fakingaleto gerard finally made it up the stairs with a little huff his face a little more red than it was before having little legs,0.0,0.08057052
after what just happened in need to smoke burning,0.0,0.0031803586
after what just happened in need to smoke,0.0,0.0032043606
i really wish my road rage wasnt so damn bad lmaooooo,0.0,0.0032310449
lucymellor no idea just exhausted and i was tidying my room and just burst out crying fs,0.0,0.003229905
nahtewilly afp that was neither intelligent definitive or useful shall i name call or would you like to expand on how i have offend you,0.0,0.0032785982
when you think youve got it together for a day then you randomly burst out crying,0.0,0.0031796657
you offend me tansorma,0.0,0.0031763054
jamielamieee gerbicapiral dory then i look at you and we burst out laughing,0.0,0.0032213703
wellermonica hi monica i write regularly for ctysmallholding but not on bees never dared try them buzz sting honey,0.0,0.0040966645
wellermonica hi monica i write regularly for ctysmallholding but not on bees never dared try them buzz honey,0.0,0.006289717
smendler 2 watch out for ppl who have been filled w impotent rage over time they can be led to do just about anything,0.0,0.2298217
i just killed a spider so big it sprayed spider guts on me like a horror movienugh revenge,0.0,0.0031694062
sopandeb johnrobertsfox azizansari lets not stereotype all south asians as relentless beat reporters,0.0,0.0031829365
alexphilip2648 its a step up from boiling broccoli tbh,0.0,0.0032455958
rohanconnolly i think your highprofile female colleague would be one in yhat category massexodus,0.0,0.0032535084
rohanconnolly i think your highprofile female colleague would be one in yhat category massexodus bitter,0.0,0.0032470413
ee whats with the 50p a minute charge to 150 insult to injury,0.0,0.0042415448
last night the rev dr earl johnson spoke to wake progressive democrats on transforming moral outrage into effective political action,0.0,0.3159169
repealremove the johnson amendment it is a direct affront to the first amendment of the constitution,0.0,0.0031805858
i hate little girls got a lot off growing up to do fuming,0.0,0.0031758957
i hate little girls got a lot off growing up to do,0.0,0.003275033
used as a pawn in this red womans game for now try not to fret and act as if nothing is amiss this is a royal theladyofglenco,0.0,0.4387933
police atlanta rapper shawty lo killed in fiery car crash,0.0,0.038317006
jamierjn shes all over the political map in her relentless pursuit of power,0.0,0.00319013
no ones gon na chill bc fake outrage is fun or we but space college,0.0,0.0034595914
i almost feel offended that she thinks thats a big deal shes knows ill literally do anything for her or kai,0.0,0.0035535134
and to discriminate only generates hatenand when you hate then youre bound to get irate,0.0,0.0031715818
weak people revenge strong people forgive intelligent people ignore,0.0,0.0031900965
i wan na kill you and destroy you i want you died and i want flint back emo scene anger fuck die hatered,0.0,0.0032212697
i wan na kill you and destroy you i want you died and i want flint back emo scene fuck die hatered,0.0,0.004893806
i wan na kill you and destroy you i want you died and i want her back emo scene fuck die hatered,0.0,0.0035808422
i wan na kill you and destroy you i want you died and i want her back emo scene anger fuck die hatered,0.0,0.0032066554
using multiple combs simultaneously is what i like to call impressive work o ohsnap daaamn,0.0,0.00319938
using multiple combs simultaneously is what i like to call impressive work o snap ohsnap daaamn,0.0,0.003208574
nothing is more relentless than a dog begging for food,0.0,0.0031610169
ok so i got my madden 17 refunded but now i got ta wait a few days for the money and now got ta preorder fifa again,0.0,0.0032578148
deadspin rlblack1rob my guess is hes just a convenient target for misplaced anger what theyre really mad at is how they played,0.0,0.0108721
people that smoke cigarettes irritate my soul,0.0,0.0032107346
favourite quote of the year so far is by ameliameech i swore at a parsnip,0.0,0.004224956
favourite quote of the year so far is by ameliameech i swore at a parsnip raging,0.0,0.003271591
threat factors in respect to provocation bulb worm bnqo,0.0,0.00540879
scorpio always seek revenge,0.0,0.003127303
you sting like a bee but youre still my honey,0.0,0.0032914542
if u have time 2 open a snap u have time 2 respond,0.0,0.069269925
this may offend some but i say u never trust a cop of any color but especially not a white 1the evidence is clear the klan has awoke,0.0,0.037593998
joeshennan meanwhile joshuamurraybm and i are getting a 740am train i hope you really really enjoy that hotel shennan fuming,0.0,0.0031913482
joeshennan meanwhile joshuamurraybm and i are getting a 740am train i hope you really really enjoy that hotel shennan,0.0,0.003251519
forgiveness might make us look weak but the weakest person is the one who holds anger hatred and revenge,0.0,0.0031443052
forgiveness might make us look weak but the weakest person is the one who holds anger hatred and,0.0,0.0032880418
winchestergank if only lol i just wish once he understood the crazy of his rabid fans amp addressed it,0.0,0.003362324
the way availablecar wash their hands of their mistakes is disgraceful left driving round on a tyre that can burst at any moment,0.0,0.0033766143
people will talk words will sting but how you handle that is what differs you from them be like them or change the culturebedifferent,0.0,0.0553531
be quick to listen slow to speak and slow to anger,0.0,0.0034329481
be quick to listen slow to speak and slow to,0.0,0.007719882
yannarell lolgop despite your outrage fatigue dont lose your shine,0.0,0.3344454
police dont wan na be called pigs but they keep actin like emhonestly thats even an insult to pigs,0.0,0.0031979233
troubled soul dont loose your heart cause joy and peace he brings and the beauty thats in store outweighs the hurt of lifes sting,0.0,0.0032549836
