#sentence,gold score,actual score
we floated like butterflies now you sting like bees,0.0,0.0
i dont like pineapple i only eat them on pizza they lose the sting when they get cooked,0.0,0.0
ok but how are the fast amp furious movies not classified as comedys,0.0,0.0
shonnaludi braaaat resentment,0.0,0.016268067
no offense but the doctor crying tears of joy after realizing he has a family for christmas is cute,0.0,0.42555556
jankhambrams you sound like my husband enistachia he makes hotter and hotter sauce the fiery torment brings him mouthjoy,0.0,0.0
warning i am a sensitive angry insecure baby today but ugh why do people at large either hate or ignore me bc it is literallythe worst,0.0,0.0
karev better not be out or i am seriously done done with greysabc unfair ugh,0.0,0.1789252
a black female leo was shot 8 times and died in philadelphia wheres the outrage black people barackobama sharpton blm thefive,0.0,0.0
jessicavalenti nytimes i dont know wasnt punk mostly about white men throwing tantrums,0.0,0.0
oh daaaaaaamn sophiabush getitgirl girlpower anger rawr chicagopd,0.0,0.00018227473
oh daaaaaaamn sophiabush getitgirl girlpower rawr chicagopd,0.0,0.26998913
im deleting all these social media apps off my phone i might keep snap chat and insta but ill never be on it,0.0,0.14840025
panpiper playing big river outside the bridges in sr1 outrage,0.0,0.0020229928
panpiper playing big river outside the bridges in sr1,0.0,0.046063922
i base when its going to rain here off of brills snap stories,0.0,0.09108351
colinoccupantz jasnabadzak proremain and there was i thinking ukip were a party of angry old men how wrong can you be,0.0,0.0015087314
mattstottwrites for me not so much outrage as ‘ oh using female body to sell something again ’,0.0,0.0
congrats to nicole bb18 fix that nose now bitter petty,0.0,0.0
congrats to nicole bb18 fix that nose now petty,0.0,0.0024938993
i had golden ocean the other day it was lush then i gagged and was sick what a waste of £20 i was fuming emmagould i miss you,0.0,0.0
pearsedoherty harrymcgee irishtimes that might sting for a bit lads but youll get over it betterwithsinnfein,0.0,0.007232543
no offense but to the ppl out there using creams to build your glutescome on go squat and what not,0.0,0.0
this is a joke somersetccc fuming,0.0,0.0
this is a joke somersetccc,0.0,0.01914582
uma1r bilalmahmooduk muslimscientst i do not offend your faith unless 1 persecutes me treat me like a dog disrespect me and even so,0.0,0.0
the patriots have the lamest color rush jerseys in the whole nfl madden i hope they wear them tonight,0.0,0.0
no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,0.0,0.0015947558
instagram seriously sort your sht out i spent ages writing that caption for you to delete it and not post it fume instagram,0.0,0.0
instagram seriously sort your sht out i spent ages writing that caption for you to delete it and not post it instagram,0.0,0.004835125
trump supports reach another level of irritation within me,0.0,0.1392316
people you need to look up the definition of protest what you are doing is not protesting is called vandalism angry stop,0.0,0.0
people you need to look up the definition of protest what you are doing is not protesting is called vandalism stop,0.0,0.0
re politicallycorrect bs what if i am offended by your assumption the usa should change because you are a visitor amp dont like it,0.0,0.0
njddanin123 i personally liked relentless …didnt get ourhouse onejersey werealldevilsinside ndoes nothing till a puck drops njdevils,0.0,0.16173416
whojn ive been having a quad shot every day and can sleep right after its time to detox i get raging migraines without coffee,0.0,0.0
thatsshawtylo passed away early this morning in a fast and furious styled car crash as he was leaving an atl strip club thats rough stuff,0.0,0.0
inthefade going back to blissful ignorance fury,0.0,0.0048278384
inthefade going back to blissful ignorance,0.0,0.44061717
mariankeyes the pout tips me over the edge i am most definitely agin who the feic bakes with full make up and boots with heels,0.0,0.0240267
ethan was with someone in the car when he did his revenge on grayson,0.0,0.0
jonfavs don king is an insult to the intelligence of the black community what are these people thinking,0.0,0.0
zavierdaniels had to snap going crazy,0.0,0.0
got a 20 tip from a drunk uber passenger today i get a 25 parking ticket id blame karma but my dumb ass forgot to pay the meter,0.0,0.009859931
got a 20 tip from a drunk uber passenger today i get a 25 parking ticket id blame karma but my dumb ass forgot to pay the meter rage,0.0,0.008787189
if i do my homework now i can watch revenge and possibly go out tonightnplays on phone for 2 hours to avoid doing homework,0.0,0.0
megmuphet i wasnt meaning to offend you i was saying from personal experience kids got placed into these classes and they take advantage,0.0,0.0
sinice damn lol maybe it is for the best though her brother might still be lookin for revenge,0.0,0.0
redmagpie alifaceache1 joannacaron kcbfd xmattxlawx hes not exactly a rabid tub thumper compared to mcternan now is he,0.0,0.0
dear hipster behind me at the game i am finding it very hard to pay attention while you talk about the politics of grapes of wrath shut up,0.0,0.0
jv girls earn the w vs stonington 21 today goals by k waite and s winakor deluciaalexis 1 assist mhseccathletics,0.0,0.04827872
jv girls earn the w vs stonington 21 today goals by k waite and s winakor deluciaalexis 1 assist mhseccathletics relentless,0.0,0.028093306
white people irritate me,0.0,0.0
yall bitches be so angry and bitter that must truly suck lol,0.0,0.0
daynutrition sliqnicq nytimes i dont listen to white trash talk about blacks its insult talk about your race living in trailers,0.0,0.0028852746
were going to get city in the next round for a revenge,0.0,0.0
me sees incense burner is this for drugs,0.0,0.0
daemondave paulkrugman hey stupid that was bad intel to take bin laden out try again with your faux outrage i bet u admire putin right,0.0,0.0
robertbrice awesome another nonnative being offended on my behalf we need more of you in the world saidnondnever paternalism,0.0,0.04824426
johnjharwood gwgmj30 its no secret personal dislike of trump amp animosity has always been presentnow magnified with bigotryracism etc,0.0,0.0
so then its my turn soon as he says hi i just burst into tears lmaoo i was so overwhelmed,0.0,0.0
gielnorian hedonismgaming cmode grimrail made me want to eat angry bees,0.0,0.0
and getting offended or furious that a writers style isnt to your taste is ultimately daft i suppose,0.0,0.03852489
when u are strong u offend the weak amp insecure stay strong joshua 169 god internationaldayofpeace actorslife,0.0,0.0
o2academybham since when the fuck can you not stand at a concert raging,0.0,0.0
o2academybham since when the fuck can you not stand at a concert,0.0,0.0
my irritation level is at an all time high today,0.0,0.0
jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,0.0,0.0
piggiewhopays lmao i can only imagine the frown across that face of yours hilarity,0.0,0.39461017
adps ezlabor web portal has to be the slowest web app i have ever had the displeasure of using,0.0,0.0
we are raging angry12 bil for 2 pro liarsactors the most useless people in america where is ours for working 100 x harder foxnews,0.0,0.0
datguydark i wouldnt fret theres too many opportunities in life to worry about one not working out,0.0,0.0
alour jkramon1313 you should force your neighbours to pay that those people have some nerve outrage victim,0.0,0.0
clppng offended the tonys have found a way to leave me out and now yall have too,0.0,0.01480915
heres a tip for everyone stop being offended end quit youredumb liveyourownlife,0.0,0.0
heres a tip for everyone stop being offended end offended quit youredumb liveyourownlife,0.0,0.0
these na kids are relentless,0.0,0.050335955
finally uploaded the file i needed to the university servers drop box it took like half an hour and a lot of cursing and anger on my part,0.0,0.0
magicandfangs just by getting lost i dont want to see you in my eyes hungary huffed and crossed her arms looking away angrily,0.0,0.00048287585
pro tip go back to work when your kid reaches 20 mos old stay home any longer and youll be absolutely miserable with the tantrums,0.0,0.07653692
pro tip go back to work when your kid reaches 20 mos old stay home any longer and youll be absolutely miserable with the,0.0,0.12860265
me and these burns that i pick up off the pitches dont get on at all like sting,0.0,0.0
me and these burns that i pick up off the pitches dont get on at all like,0.0,0.0
imagine being bitter when your bias is dating amp sending threats to their partner like why thats nasty and they dont even know you exist,0.0,0.0
every dancers dream song snap worldpower,0.0,0.2707896
every dancers dream song worldpower,0.0,0.3379147
kjwinston11 2 the nword but i think all afram are entitled to it we shouldnt take away from them the insult they have claimed back,0.0,0.0
having one of those angry days i will have to stop watching news,0.0,0.0
laureeenwillam cant cope wi her sour face and tiny pout,0.0,0.0
karev better not be out or i am seriously done done with greysabc angry unfair ugh,0.0,0.0013266392
foxnews poor angry and justly so offer people some hope my god does anyone see this education should not be for the elite,0.0,0.0
howard webb always held up as knowing the answers no red sutton and craigan raging hahaha,0.0,0.0
icq is just making me mad icq angry,0.0,0.0
icq is just making me mad icq,0.0,0.0032438077
ppl like that irritate my soul,0.0,0.0011973493
why is it always me picking up the pieces angry,0.0,0.0
why is it always me picking up the pieces,0.0,0.0
ive learned to let go of resentment for people who have hurt me because keeping it is like swallowing poison and expecting them to die,0.0,0.0
pride and prejudice is a modern day keeping up with the kardashians howsyourdaybin ive never been so offended in my life,0.0,0.12139508
the outrage over kessels tweet by butthurt usa players is hilarious,0.0,0.61862904
callumpinner you came in at silly oclock and woke me up thats what happened wasted fuming,0.0,0.0
callumpinner you came in at silly oclock and woke me up thats what happened wasted,0.0,0.0
missblair140 awh tiff youre such a great friend i love you thank you,0.0,0.06933573
oh man its been so long since ive played madden i am trash anymore,0.0,0.0
i only have to wave a fiery cross and we will fkin do this,0.0,0.0
thou wilt be as valiant as the wrathful dove or most magnanimous mouse william shakesphere,0.0,0.064521074
swiftshimada sparkles proud little huff still posing mind you,0.0,0.4242964
no nipples dont offend me lol but its sad to me to see women purposely flauntingsexualizing their own bodies in a very immodest way,0.0,0.0
thehill no wonder usa is going to shit with such outrage over a simple analogy,0.0,0.0059155114
fixindk revoltrazor dragons1015 guys dont use that type of language save it for raging,0.0,0.00092979893
remedy0 switch host no bullet rage,0.0,0.0034988187
thurston offers gallen a ‘ peace ’ of his mind north queensland playmaker johnathon thurston insists he holds no grudge against paul g,0.0,0.0
my back is starting to irritate me and its barely 219,0.0,0.046221472
manchester derby at home revenge,0.0,0.0
manchester derby at home,0.0,0.0051930286
defination of a best friends nna person who opens his mouth just to insult yu d d d,0.0,0.0
nothing more entertaining and frightening than a bitter alcoholic trying desperately to get your attention,0.0,0.29018
what a fucking muppet jrwild1 fuming stalker,0.0,0.0
what a fucking muppet jrwild1 stalker,0.0,0.00617167
tedleitner jesseagler you two are ten times more interesting than those particular afternoon goofballs i could say worse umbrage,0.0,0.0
tedleitner jesseagler you two are ten times more interesting than those particular afternoon goofballs i could say worse,0.0,0.012718935
some of the casuals tweets that vic has faved are making me gag bitter,0.0,0.0017028712
some of the casuals tweets that vic has faved are making me gag,0.0,0.004723709
loueezecee i dont know how much more of that bloody pout i can take,0.0,0.0
note to self stop laughing at things that offend you its ok to get mad at people n notetoself mad upset,0.0,0.0
katherinearabis it ’ s taken for granted while the misogyny in the air is treated as normal — and any angry response to it as pathological,0.0,0.0
smendler 1 watch out for memes amp statements designed to make you feel outrage but that dont give you anything to do about situation,0.0,0.0
do not be angry with god because you do not get what you want for god gives most when you expect least,0.0,0.0
downeysduckling nick fury,0.0,0.0
susanwilde oohincensed thecanarysays no kinda offended that you had to ask,0.0,0.0001816377
yeah im hot nigga they say im burning uhhhhh,0.0,0.0
jacqueline69 haha she did well today i cant get beyond her pout annoying me im afraid,0.0,0.0
yo gurls dm for a tribute snapme dm nudes tribute cumtribute cock cum swallow,0.0,0.0
yo gurls dm for a tribute snapme dm nudes tribute cumtribute cock snap cum swallow,0.0,0.0
norisprosk8r2 maybe dont provoke him in the future if you do not want to run the risk of him punching your board,0.0,0.0
diggerforum hes also mostly except for the synthetic testosterone bits male you raging sexist,0.0,8.3412975e-05
ulsterwillfight vanguardbears looks like a rabid pack of inbreds,0.0,0.04666613
douglasnat one11north i need it today do u know how many fuckin french plaits i had to do this morn with a stroppy 9 yr old rage,0.0,0.0
douglasnat one11north i need it today do u know how many fuckin french plaits i had to do this morn with a stroppy 9 yr old,0.0,0.0
2 biggest fears incurable stds and pregnancyi mean theyre basically the same thing anyway forlife annoying irritation weirdsmells,0.0,0.0014022365
2 biggest fears incurable stds and pregnancyi mean theyre basically the same thing anyway forlife annoying weirdsmells,0.0,0.0025988817
charlotteriots passion or anger act of violencenif mourning for those who have past away stayhome whyout,0.0,0.0
resentment is rlly my shit,0.0,0.0
i resent being tired and annoyed that the word wiener is splashed across the news this should be a slamdunk for me,0.0,0.001092922
paulsherard margarethaynie wow i just realized how much of a sexist pig i am i am truly sorry to anyone i offended,0.0,0.0
tonytr3 id say your outrage is the really faux outrage,0.0,0.0
i can already tell this programme is going to infuriate me extremeworld,0.0,0.007492993
height of irritation when a person makes a hilarious chusssss plz die,0.0,0.3326334
13 hour bus rides make me angry sorry,0.0,0.037123173
13 hour bus rides make me sorry,0.0,0.1577743
jelly baby is my favourite insult,0.0,0.0
she began to squirm beneath hcllbent struggling to get out of his relentless grasp when she realized that the attempt was useless,0.0,0.00018590316
loyalladymalfoy lt• change them himself he follows behind with a scowl pinching his lips and takes the sheets to his room so who is •gt,0.0,0.0
forever raging,0.0,0.0050209425
rawhidevelvet no offense but isnt it a little late to be getting a radio broadcast degree isnt that going to be over in a decade or 2,0.0,0.00020556524
lululemonlime83 wow your right they do need helpso what im getting from the laureliver fandom and bitter comic fandom and,0.0,0.06100279
broadly you should be criminalized for posting a pic of that brown frown get a pic of some jack or cookies or diesel join up cnnai,0.0,0.0
alliex both scrap ll the rage instead,0.0,0.0
the ppl on here defending cops as they continue to kill innocent ppl or ppl who arent innocent but clearly cooperate irritate tf outta me,0.0,0.0
living life so relentless,0.0,0.025458563
you forever straight so fix that frown u good amayyaaag,0.0,0.0
smh customers getting angry at me bc i aint got no marlboro lights in the gas hut i called them in 2 hours ago fuck you,0.0,0.06627215
alexismaxwell bitter hahaha just kidding its crazy tho,0.0,0.0
a 28 yr old man threw a saucepan of boiling water at a garda amp then hit the garda with the shaft of a brushletterkenny district court,0.0,0.28158054
way towards be prominent if your exasperate is peaked tgmbnquee,0.0,0.0
being abroad is causing me to make spontaneous decisions and not worry about things which is good but the type a part of me is fuming,0.0,0.015639845
thatguydree recklesswonder neither one of yall can see me in this madden,0.0,0.0
summarrose turehndebushra taazmania fxla summar one more insult from you and youre gone idc if youre my dad,0.0,0.0
russbully ended up paying 75p for half a tube of smarties dont even get the pleasure of popping the plastic lid off either outrage,0.0,0.07963899
russbully ended up paying 75p for half a tube of smarties dont even get the pleasure of popping the plastic lid off either,0.0,0.25297225
everything i see of american police training seems calculated to trample human dignity inflame outrage and escalate confrontations,0.0,0.0
strangerpeace well have a ceremony next time we meet itll involve burning something then possibly booze andor caffeine,0.0,0.01893856
gbbo is such a homely pure piece of tv gold channel 4 will attempt to tart it up mary sue and mel gone its over im out fuming,0.0,0.24140646
gbbo is such a homely pure piece of tv gold channel 4 will attempt to tart it up mary sue and mel gone its over im out,0.0,0.3250994
constantly fucking boiling and its not ok,0.0,0.0
mikeburke91 ap i guess its just heartbreaking the ease with which they can kill an innocent man and get away with it indignation,0.0,0.0
mikeburke91 ap i guess its just heartbreaking the ease with which they can kill an innocent man and get away with it,0.0,0.0
in fact sometimes i dont get furious at people who wrong me but i get furious at myself for being a fool,0.0,0.0
all options are on the table revenge is coming,0.0,0.0
argh a big wasp buzzing between my blinds and my window halp wasp evil buzz,0.0,0.0020482987
argh a big wasp buzzing between my blinds and my window halp wasp evil buzz sting,0.0,0.0
someone throw a snap dance party for lo rest up big homie,0.0,0.33438888
if angry bash out your frustration on the pastry gbbo,0.0,0.0
so excited to watch rupaulsdragrace allstars nrupaul revenge,0.0,0.20324707
and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,0.0,0.0
all the young people are so bitter about how the older contestants probably know how to make bakewell tarts gbbo,0.0,0.0
why did alex just growl at me,0.0,0.0
magicalmunicorn may i suggest that you have a meal that is made with beans onions amp garlic the day before class,0.0,0.0
magicalmunicorn may i suggest that you have a meal that is made with beans onions amp garlic the day before class revenge,0.0,0.0
takumasgirl i fell and heard a snap hffffhj,0.0,0.0
cardschatter now that the bills have a new offense of cordinator do you think its more difficult for the azcardinals to game plan,0.0,0.0
will give sleepnumber another chance for customer service todays growl is 15 minutes on hold overall bed service very unimpressive,0.0,0.0
i sit at home so damn much that everything is starting to irritate me i need to get out the house by myself,0.0,0.0018647835
at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,0.0,0.0
jakemartin74 oh and i play it capo 2nd fret in a g position rs,0.0,0.0
i told myself i wouldnt talk about this but i need to bring it up im slightly bitter about the tøp cover of cancer,0.0,0.0
michelle who did nothing is hating on nicoles game hahaha bitter bb18,0.0,0.0
michelle who did nothing is hating on nicoles game hahaha bb18,0.0,0.0
i asked jared to marry me and he said no offended,0.0,0.0006842576
i asked jared to marry me and he said no,0.0,0.0027710237
its thirstythursday which means its time to rage get ready for tonight with personal hydration book now 3059124937 itslit miami,0.0,0.021952607
cassidyyy0 literally nicole already had her chance and she played shitty both seasons bitter,0.0,0.0
cassidyyy0 literally nicole already had her chance and she played shitty both seasons,0.0,0.00057542324
johnmerro1 liberobility still bitter about last night lads,0.0,0.0
dominosuk worst thing is i have confimation from them angry,0.0,0.0
dominosuk worst thing is i have confimation from them,0.0,0.0
garthjennings loved sing tiff but 1 q there is 1 japanese line but obviously spoken by non japanese no way to find japanese for 1 line,0.0,0.0
memorieholiday angryorchard about 2 wks agoplaying pokemon and not paying attention placed my elbow on a rail 3 inches from 4 no sting,0.0,0.0
btuk broadband is shocking regretting signing up now angry shouldofgonewithvirgin,0.0,0.0
btuk broadband is shocking regretting signing up now shouldofgonewithvirgin,0.0,0.0
bickleymarotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerningoh wait no,0.0,0.00022332743
itgoeszaysway ok but his identity was revealed and hes black so educate yourself and dont insult people when they state facts lol,0.0,0.0
everton not playing and fume on here have day off,0.0,0.0
americanair i am irate at you checkin system i have tried to checkin all day and it wouldnt let me do it because i had no seat assigned,0.0,0.0
justinrow10 madden is the reason why controllers are snapped,0.0,0.0
tokyosexpolice can i get away of this wrath by reading manga instead of watching overdone anime,0.0,0.0
leepg nnlike a rabid dog i pulled out the backs of my cupboards looking for a bakewellfound a french fancie amp a mini batternburg winner,0.0,0.0
yoshionochin can you please not have canadian players play us players that lag is atrocious fixthisgame trash sfvrefund rage,0.0,0.0
marcus rojo is the worst player i have ever seen useless toasting burning bastard,0.0,0.06400198
elitheprophet chrismellini this is an automatic l for me but ima keep trying fam thewengerway,0.0,0.0
elitheprophet chrismellini this is an automatic l for me but ima keep trying fam relentless thewengerway,0.0,0.0
majesticmata didnt even realise you used that insult it was that shit mate,0.0,0.07983157
happyandbashful flirt simper pout repeat yuck,0.0,0.0
this anger inside i turned to fuel i burned and watched myself spin down like inferno types,0.0,0.0
humbleteej courtneehendrix even if he says nothing hell still piss some people off hes got ta decide who he wants to make angry,0.0,0.0
someone kik me montanashay n kikme,0.0,0.019533362
someone kik me montanashay nkikme snap,0.0,0.0
travelanswerman b assured there is plenty of salt 2 keep that fire burning brightly stay happy n life by keeping plenty salty… …,0.0,0.42442065
pedimghhms3 sickle cell if right pt background or could be jia or an allergic reaction to a bite eg bee sting among others,0.0,0.0
amymarsdenwtf im as pure as the driven snow after its been pissed on by multiple rabid dogs,0.0,0.004979413
the side effects of fighting and disrespect comes ignoring the person and show you dontcare at all sweet revenge,0.0,0.0
the side effects of fighting and disrespect comes ignoring the person and show you dontcare at all sweet,0.0,0.05907332
another l on the board we just can not match up on paper with these teams at the moment and its showing on the field onto denver,0.0,0.0
another l on the board we just can not match up on paper with these teams at the moment and its showing on the field onto denver revenge,0.0,0.0
beyoncé resentment gets me in my feelings every time,0.0,0.0
dear tfl please tell your bus drivers if obstruction on their side dont just pull out to oncoming traffic causing vehs to swerve fuming,0.0,0.0
jbanks88 offense cant score 3 redzone trips no points n lbs cant pull flags n i missed a flag that lead to a td dat took da league,0.0,0.0
unwomen justintrudeau canadianpm trudeau endulging on outrage culture once again preaching issues ad hominembut never quanitfying them,0.0,0.0
get to the gym and discover i forgot to put my gym shoes back in my bad rage wwhhyyy,0.0,0.0073378086
get to the gym and discover i forgot to put my gym shoes back in my bad wwhhyyy,0.0,0.054598466
omg someone asked them to sit and they reluctantly moved with a huff biiitttccchhhhhh,0.0,0.0
how can you hold a grudge for over a year i can barely hold one for a few minutes,0.0,0.15529864
says who are you to compared me with the others im just human lit fire burning,0.0,0.009152263
says who are you to compared me with the others im just human lit fire,0.0,0.047159858
bell bellsupport cancelling home fibe internet and tv this afternoon as soon as i can arrange alternate internet 22 angry fedup,0.0,0.58647966
bell bellsupport cancelling home fibe internet and tv this afternoon as soon as i can arrange alternate internet 22 fedup,0.0,0.64420426
katrinadougan ive went roght in the huff deleted the episode out of anger n everything regret it now,0.0,0.0
my dogs making the most ridiculous sounds right now its like a high pitched gargley growl,0.0,0.00094617903
time wounds all heelsnndrunkjesus rt lol wisdom quote comedy self revenge grudge hate time funny politics trump potus2016,0.0,0.0
i dont ever know how to change the vibe once its ruined is that considered holding a grudge,0.0,0.0
whisper i can not frown,0.0,0.003091503
chick told me i look like childish gambino insult or compliment,0.0,0.0
boys dm me pictures of your cocks the best one will get uploaded cumtribute dm snap snapchat snapme nudes dickpic cocktribute,0.0,0.0
boys dm me pictures of your cocks the best one will get uploaded cumtribute dm snapchat snapme nudes dickpic cocktribute,0.0,0.0
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right,0.0,0.0
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right pout,0.0,0.0
rvagamebreak gahsbasketball gajagsfootball ngo jags i think we have a good shot of beating deep run tomorrow revenge,0.0,0.0
rvagamebreak gahsbasketball gajagsfootball ngo jags i think we have a good shot of beating deep run tomorrow,0.0,0.0
its worth noting that despite the animosity between the us president and the israeli president they both behaved as gentleman,0.0,0.0
haileywiggins flenneralisha good takes more muscles to frown than smile,0.0,0.37755647
every cal person i have on my snap has chicfila on their story lol yummy,0.0,0.00013284385
hannahfjames im distraught candice and her pout can piss off,0.0,0.0
pxrfectpeach its got her little pout,0.0,0.0
jonnyp43 medicnow like going to a so called cardiac arrest that turned out to be a cut finger fuming medchat,0.0,0.0
jonnyp43 medicnow like going to a so called cardiac arrest that turned out to be a cut finger medchat,0.0,0.0
radiox chrismoyles wow not heard this in forever random but great xph,0.0,0.0009033643
radiox chrismoyles wow not heard this in forever random but great sting xph,0.0,0.0
clash of the titans and wrath of the titans,0.0,0.002286803
your outrage your tweets your jokes your attention is exactly what mlo wantsnnthis is not meant as a defense,0.0,0.057603076
just watching crimewatch what kind of sick fuck touches 6 year olds shit like this makes me fume,0.0,0.0013048761
ive never seen fast amp furious tokyo drift boutta watch it,0.0,0.0
ill get my revenge soon,0.0,0.00068684295
if i dont answer your 50 texts pls dont snap me,0.0,0.0
good luck to all furyhaney players playing this weekend at the future stars showcase in frisco tx kgb gtown fury,0.0,0.13162804
scorpios can withdraw to a quiet place after being hurt only to think of a plan to sting back,0.0,0.0
thatant footballpollss i have hit a lot of irate villa fans lol,0.0,0.0
jamiesmart huh its always my fault isnt it gt sulk,0.0,0.0
jamiesmart huh its always my fault isnt it gt huff sulk,0.0,0.0
dak2future decorations are up all over jersey already outrage,0.0,0.0
dak2future decorations are up all over jersey already,0.0,0.00075383857
the ghost of stefano reflects on the grim indignity of being murdered by corrupt cops in faux love days,0.0,0.018826228
riverajose39 happy birthday to my seed‼‼‼ renewtherivalry imyourdaddy cantbeatme tater,0.0,0.58009183
riverajose39 happy birthday to my seed‼‼‼ renewtherivalry imyourdaddy cantbeatme madden tater,0.0,0.5062707
lyssababe615 nif this room was burning,0.0,0.07613474
what u do wen ur love cheats on u wen thy dont understand the emotions behind the anger the constant waiting what u do ritujai18874,0.0,0.0
brian5or6 turn that shit off home button under accessibility nnwhen did innovation become mind fuckery rage iphonephonehome,0.0,0.0
anyway im in a car with a furious white men and i have a really funny story to tell when im sober,0.0,0.0305662
thealexvalle tio valle please wnf grudge match anti with low tier god,0.0,0.0
hanktastic1776 sue51684 eternalritewing if you watch his un speech you can see his resentment towards us americans,0.0,0.0
2 days onnever a fucking pen nffc,0.0,0.36999387
2 days onnever a fucking pen nffc bitter,0.0,0.21742374
easportsmut fix this homeaway deptch chart invalid glitch i have to close madden and reopen it everytime this happens,0.0,0.0
my anger is boiling over,0.0,0.0
glasgow girls is a real tonic stratfordeastan eclectic range of songs barbed humour and eloquence in its fiery rage against injustice,0.0,0.39270118
fuming,0.0,0.009940375
tdsnation only good thing in madden is dc,0.0,0.004566364
lol i have reminders for my exgfs birthday approaching too bad she considers me acknowledging her existence an affront,0.0,0.0017991923
hell hath no fury like a late twenty something dude whos concur for government session keeps expiring before he can submit a form,0.0,0.0
shodjpg aye man she was fuming xo,0.0,0.0
there are adults commiting serious crimes in the name of protestlike burning a library how are we just expecting them to get a warning,0.0,0.001290787
scottcarmichae1 muricanstuff dont fret this guy is mad because when realdonaldtrump is elected he might have to get a real job,0.0,0.0
imagine celtic burst the net wae every attempt but nutt same old dain it hard way usual,0.0,0.0020138957
fuckin hell even seeing your face makes me fume,0.0,0.0
yoif youre talking about horoscopes do you really have any clue as to what youre saying or are you gon na act offended when i question it,0.0,0.0017487593
bon on allume madden,0.0,0.026453335
omgitsbrittanyy wittlowry u probably irritate the shit out of him always talking to him he could probably give 2 shits about u lol,0.0,0.0
is it an insult or compliment to be told i look like a really happy duck,0.0,0.31754354
thewordofgod taught preached correctly will comforttheafflicted amp afflictthecomfortable it will offend amp tellthetruth aboutsin,0.0,0.0
joyannreid youre right choice i had to slam him he is one ignorant man and i really resent that statement don king is an embarrassment,0.0,0.0
not going to waste my energy holding a grudge against someone who wasnt even in my life a year xd ntime to release those feelings of dislike,0.0,0.013309792
sixth form has destroyed my glowing skin im fuming,0.0,0.00056249276
how hard is it to get in touch with btuk one simple question i cant find answer to on website and 1 hour waiting for online chat rage,0.0,0.0007201247
how hard is it to get in touch with btuk one simple question i cant find answer to on website and 1 hour waiting for online chat,0.0,0.0009516664
adamrichards10 i done a mix of win and 1 and scores are 20 20 30 40 40 and then moyes was 10 down was fuming would of been easy,0.0,0.000828892
veygraphics i had to unfollow he got trolled by trolls his revenge trolling just caused a lot of collateral damage,0.0,0.0
very little frustrates me as much as misplacing something been looking for my keys for 2 hours now rage,0.0,0.0
very little frustrates me as much as misplacing something been looking for my keys for 2 hours now,0.0,0.0
lol adam the bull with his fake outrage,0.0,0.0
this uber driver tried it with me amp hell feel my wrath,0.0,0.0
xblademania i didnt see them huff,0.0,0.0
should i give the windy tiger those ankle and wrist tapes i didnt include any characterspecific details in the burning fox so,0.0,0.0
aidy has a physics questionnaidy ok im not gon na ask tristan cause i dont wan na aggravate her,0.0,0.0
india should now react to the uri attack,0.0,0.00057434663
india should now react to the uri attack revenge,0.0,0.0
id rather dump gasoline all over myself and run into a burning building than use excel,0.0,0.0
ee your website is making me feel violent rage and your upgrade options arent helping either aaaaarrrrgghhh iwanttocancel,0.0,0.0
ee your website is making me feel violent rage and your upgrade options arent helping either aaaaarrrrgghhh iwanttocancel rage,0.0,0.0
delta correction 26 ppl checked in standing at the gate amp flt 1449 took off without us furious,0.0,0.0
delta correction 26 ppl checked in standing at the gate amp flt 1449 took off without us,0.0,0.0
the medicine is burning me,0.0,0.0
depressedstride gt huff louder,0.0,0.0004909672
another raging storm brought on by my own emotions sorry everyone enjoy the thunder,0.0,0.18473107
esraalajmy huff btw ty,0.0,0.0
just found out tonight my son will not be doing practical work counting towards his gcse exam ok then i thought stem was all the rage,0.0,0.004143294
iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone,0.0,0.00011930242
hotpointuk customer service beyond appalling faulty dryer replacement breaks within wks no parts for 3 wks engineers no show,0.0,0.0
hotpointuk customer service beyond appalling faulty dryer replacement breaks within wks no parts for 3 wks engineers no show fuming,0.0,0.0
tttinplay nice why are u fuming then,0.0,0.0022201724
lowetide there is no room for jokes in hockey this is a serious business where we made up teams to fill out the tournament outrage,0.0,0.0
lowetide there is no room for jokes in hockey this is a serious business where we made up teams to fill out the tournament,0.0,0.0
good luck to all furyhaney players playing this weekend at the future stars showcase in frisco tx kgb gtown,0.0,0.24355243
marktobyrne i offered wholefoods amazon cheapair gold or silver but they said nah bitcoin snap,0.0,0.40667158
marktobyrne i offered wholefoods amazon cheapair gold or silver but they said nah bitcoin,0.0,0.5502382
evanmcmullin hes spent his campaign dividing people up and pitting them against each other his message is to fear and resent the other,0.0,0.0
gon na eat pick up my brother get my car washed amp finally go home ressssst amp watch all fast amp furious movies,0.0,0.0
yeah no i don mind tweetin that twice snap blm likethat,0.0,0.0
yeah no i don mind tweetin that twice blm likethat,0.0,0.0
